,country,state,lpopd,egood,ebad,mining,plantations,enone,yppp,lyppp,lpoverty,lgini,lhealth,lyear,llit,lschoolspk,lseats,native,black,temp_avg,temp2,rainfall,rain2,alti,alti2,landlocked
296,US,South Carolina,-2.634823,0,1,0.0,1.0,0,27699.8359375,10.229182,2.646175,-0.78965807,4.439706,7.20786,,-6.2925696,-13.272708,0.3453622,29.83881,19.8125,392.53516,1.277810546875,1.6327997,0.084,0.0070559997,0.0
297,US,South Dakota,-1.676435,0,0,0.0,0.0,1,30311.189453125,10.319272,2.580217,-0.8347108,4.310799,6.163315,,-5.2438293,-13.453111,8.363637,0.62912256,8.25,68.0625,0.5024754943847656,0.2524816,0.442,0.195364,1.0
298,US,Tennessee,-3.811366,0,0,0.0,0.0,1,30183.73046875,10.315059,2.6026897,-0.76571786,,,,-6.2196207,-13.202854,0.26931268,16.579811,16.5,272.25,1.2466744384765625,1.5541972,0.138,0.019043999,1.0
299,US,Texas,-1.862773,1,0,0.0,0.0,0,34143.21484375,10.438319,2.7343674,-0.7550226,,,,-6.250235,-13.246733,0.5819979,11.823494,21.527775,463.4451,0.7368400268554688,0.5429332,0.14,0.0196,0.0
300,US,Utah,-2.773883,0,0,0.0,0.0,1,29942.55078125,10.307035,2.2407095,-0.8915981,,,,-6.419175,-13.260879,1.3579302,0.8077406,11.5,132.25,0.32943798828125,0.10852939,1.308,1.710864,1.0
301,US,Vermont,-1.727414,1,0,0.0,0.0,0,28571.45703125,10.260163,2.2407095,-0.8603831,,,,-5.458486,-13.240605,0.40233287,0.5092337,7.875,62.015625,0.8755380249023438,0.7665668,0.182,0.033124,1.0
302,US,Virginia,-1.265908,1,0,0.0,0.0,0,36213.5625,10.497189,2.261763,-0.8007324,,,,-6.2711782,-13.240124,0.30527237,20.046194,15.6,243.36002,1.065479248046875,1.135246,0.048,0.002304,0.0
303,US,Washington,-0.2169062,0,0,0.0,0.0,1,36982.88671875,10.51821,2.360854,-0.83011305,,,,-6.023988,-13.200701,1.6424491,3.349416,11.302081,127.73704,1.0812779541015625,1.169162,0.027,0.000729,0.0
304,US,West Virginia,-1.265908,1,0,0.0,0.0,0,22707.109375,10.030434,2.8848007,-0.759287,,,,-5.7699223,-13.301054,0.20116526,3.1927593,12.796875,163.76001,1.078801513671875,1.1638128,0.174,0.030275999,1.0
305,US,Wisconsin,-0.979739,1,0,0.0,0.0,0,32364.05078125,10.384804,2.163323,-0.88430774,4.334673,7.157216,,-5.8327527,-13.20584,0.8916361,5.7480206,8.34375,69.618164,0.7822564697265625,0.6119252,0.267,0.071288995,1.0
306,US,Wyoming,-2.199778,0,0,0.0,0.0,1,34761.48828125,10.456265,2.4336133,-0.8486321,,,,-5.4992104,-13.024944,2.295942,0.76758254,8.125,66.015625,0.3455035095214844,0.11937267,1.856,3.4447358,1.0
307,Uruguay,Artigas,-6.91,0,0,0.0,0.0,1,5500.25,8.61,3.8586223,,,,-0.05657036,,-10.091584,9.8,25.7,20.0,400.0,1.2999999523162842,1.6899998,0.134,0.017956002,1.0
308,Uruguay,Canelones,-4.61,1,0,0.0,0.0,0,3901.56005859375,8.27,2.8154087,,,,-0.032523196,,-10.0258665,2.8,7.9,17.0,289.0,1.0,1.0,0.008,6.400001e-05,0.0
309,Uruguay,Cerro Largo,-3.0,1,0,0.0,0.0,0,5540.52001953125,8.62,3.3843904,,,,-0.06400531,,-10.306333,2.5,10.0,17.5,306.25,1.149999976158142,1.3225,0.08,0.0064,0.0
310,Uruguay,Colonia,-3.0,1,0,0.0,0.0,0,8042.68017578125,8.99,3.339322,,,,-0.029428795,,-10.040071,1.0,1.2,17.5,306.25,1.0,1.0,0.027,0.000729,0.0
311,Uruguay,Durazno,-1.26,0,0,0.0,0.0,1,6432.97998046875,8.77,3.4499876,,,,-0.046043955,,-9.917686,1.3,6.6,17.5,306.25,1.0499999523162842,1.1024998,0.095,0.009025,1.0
312,Uruguay,Flores,-6.91,1,0,0.0,0.0,0,8044.169921875,8.99,2.6173959,,,,-0.039780844,,-9.176835,1.7,2.6,17.5,306.25,1.0499999523162842,1.1024998,0.126,0.015876,1.0
313,Uruguay,Florida,-6.91,1,0,0.0,0.0,0,8515.26953125,9.05,2.6532419,,,,-0.041864213,,-10.147257,0.5,3.3,17.5,306.25,1.0,1.0,0.073,0.005329,1.0
314,Uruguay,Lavallejana,-6.91,1,0,0.0,0.0,0,6214.83984375,8.73,2.0541236,,,,-0.044997398,,-10.129487,2.4,5.5,16.5,272.25,1.0700000524520874,1.1449001,0.147,0.021609,1.0
315,Uruguay,Maldonado,-4.61,1,0,0.0,0.0,0,7382.35009765625,8.91,2.5726123,,,,-0.022245623,,-10.106183,2.2,5.6,16.0,256.0,1.1200000047683716,1.2544,0.02,0.0004,0.0
316,Uruguay,Montevideo,-6.91,1,0,0.0,0.0,0,10527.51953125,9.26,3.2657595,,,,-0.01714618,,-10.057672,3.0,9.3,16.5,272.25,1.0299999713897705,1.0609,0.043,0.0018490001,0.0
317,Uruguay,Paysandú,-3.0,1,0,0.0,0.0,0,6687.14013671875,8.81,3.4594662,,,,-0.036663998,,-10.142557,1.4,10.0,18.0,324.0,1.100000023841858,1.21,0.034,0.0011560001,1.0
318,Uruguay,Rivera,-6.91,0,0,0.0,0.0,1,4330.56005859375,8.37,3.465736,,,,-0.070422485,,-10.088541,1.2,10.8,18.5,342.25,1.5,2.25,0.219,0.047961,1.0
319,Uruguay,Rocha,-3.0,1,0,0.0,0.0,0,6857.740234375,8.83,3.6661224,,,,-0.050241243,,-10.152026,3.3,19.6,16.0,256.0,1.1200000047683716,1.2544,0.027,0.000729,0.0
320,Uruguay,Río Negro,-0.16,1,0,0.0,0.0,0,7948.35986328125,8.98,2.7788193,,,,-0.044997398,,-9.767754,3.1,9.9,17.0,289.0,1.100000023841858,1.21,0.015,0.000225,0.0
321,Uruguay,Salto,-3.0,1,0,0.0,0.0,0,5535.66015625,8.62,3.4781585,,,,-0.044997398,,-10.163773,3.8,15.0,18.5,342.25,1.100000023841858,1.21,0.051,0.002601,1.0
322,Uruguay,San José,-4.61,1,0,0.0,0.0,0,6365.490234375,8.76,2.8094027,,,,-0.040822018,,-9.978734,2.7,5.4,17.0,289.0,0.8999999761581421,0.80999994,0.045,0.002025,0.0
323,Uruguay,Soriano,-0.57,1,0,0.0,0.0,0,6567.14013671875,8.79,3.4995332,,,,-0.041864213,,-10.355375,2.5,3.4,17.5,306.25,1.0499999523162842,1.1024998,0.062,0.003844,0.0
324,Uruguay,Tacuarembo,-3.0,0,0,0.0,0.0,1,6694.97998046875,8.81,3.4275148,,,,-0.05762911,,-10.378245,5.8,10.7,18.25,333.0625,1.2999999523162842,1.6899998,0.142,0.020164002,1.0
325,Uruguay,Treinta y Tres,-3.0,0,0,0.0,0.0,1,6653.830078125,8.8,3.218876,,,,-0.051293306,,-9.774432,1.5,8.3,16.8,282.23996,1.2899999618530273,1.6640999,0.042,0.0017639999,0.0
326,Venezuela,Amazonas,-1.049822,0,0,0.0,0.0,1,5361.6513671875,8.587028,2.981077,-0.84397006,,,-0.06827883,-4.455303,-9.617004,22.0,,27.5,756.25,2.208,4.875264,0.068,0.0046240003,1.0
327,Venezuela,Anzoátegui,0.5564586,1,0,0.0,0.0,0,7406.2080078125,8.910074,2.4320674,-0.7765288,,,-0.05551273,-5.838984,-11.443695,0.5,,27.3,745.29,0.52,0.2704,0.08,0.0064,0.0
328,Venezuela,Apure,0.2623642,1,0,0.0,0.0,0,4443.166015625,8.399122,3.3320405,-0.8915981,,,-0.1381133,-5.0765986,-11.153519,0.4,,26.9,723.61,1.452,2.108304,0.026,0.000676,1.0
329,Venezuela,Aragua,0.8244231,0,1,0.0,1.0,0,4866.9794921875,8.490229,2.5279965,-0.99425226,,,-0.035627205,-5.989946,-11.547818,0.2,,26.8,718.2399,1.024,1.048576,0.547,0.299209,0.0
330,Venezuela,Barinas,0.2985862,1,0,0.0,0.0,0,4314.74658203125,8.369794,3.4513652,-0.94160855,,,-0.114289194,-5.013334,-11.615532,0.3,,27.1,734.41003,1.458,2.125764,0.202,0.040804002,1.0
331,Venezuela,Bolívar,-0.967584,0,0,0.0,0.0,1,6839.59033203125,8.830483,3.0083518,-0.7339692,,,-0.048140366,-5.7898636,-11.415412,0.8,,25.566668,653.6545,1.437,2.064969,0.072,0.0051839994,1.0
332,Venezuela,Carabobo,1.023031,1,0,0.0,0.0,0,6355.763671875,8.757117,2.6832628,-0.8915981,,,-0.038740877,-6.1613045,-11.460447,0.2,,23.2,538.24005,0.969,0.938961,0.581,0.33756095,0.0
333,Venezuela,Falcón,1.023031,0,1,1.0,0.0,0,5379.865234375,8.590419,2.9513884,-0.8915981,,,-0.07580173,-5.357473,-11.679657,0.3,,27.8,772.83997,0.276,0.076176,0.03,0.0009,0.0
334,Venezuela,Guárico,0.3350831,1,0,0.0,0.0,0,6423.578125,8.767731,3.2648258,-0.9162907,,,-0.10758521,-5.6008286,-11.400175,0.3,,26.75,715.5625,1.115,1.243225,0.542,0.293764,1.0
335,Venezuela,Lara,0.8244231,0,1,1.0,0.0,0,4592.40087890625,8.432158,3.2098222,-0.9162907,,,-0.084469125,-5.716533,-11.598687,0.1,,23.775,565.2506,0.649,0.421201,0.572,0.32718402,1.0
336,Venezuela,Miranda,0.8244233,0,1,0.0,1.0,0,9087.6845703125,9.1146755,2.184053,-0.63487834,,,-0.033556838,-4.987324,-11.557891,0.3,,24.2,585.64,0.821,0.674041,1.159,1.3432811,0.0
337,Venezuela,Monagas,0.1570037,1,0,0.0,0.0,0,4973.939453125,8.511968,2.7675736,-0.7765288,,,-0.070422485,-5.7556653,-11.408919,0.8,,26.6,707.56,1.215,1.476225,0.052,0.002704,0.0
338,Venezuela,Mérida,0.5763423,1,0,0.0,0.0,0,5706.263671875,8.64932,2.677498,-0.9162907,,,-0.09761289,-6.403773,-11.546573,0.3,,23.5,552.25,1.727,2.982529,1.51,2.2800999,1.0
339,Venezuela,Nueva Esparta,1.023031,1,0,0.0,0.0,0,5287.39208984375,8.57308,2.5797977,-0.9162907,,,-0.048140366,-5.835145,-11.2475,1.0,,27.8,772.83997,0.466,0.217156,0.118,0.013924,0.0
340,Venezuela,Portuguesa,0.3673168,1,0,0.0,0.0,0,3496.7890625,8.1596,3.1347804,-0.94160855,,,-0.118783526,-5.5569067,-11.498904,0.2,,26.5,702.25,1.605,2.576025,0.172,0.029584002,1.0
341,Venezuela,Sucre,1.023031,0,0,0.0,0.0,1,4276.005859375,8.360775,3.4189608,-0.8915981,,,-0.11204951,-5.5572696,-11.4172735,1.0,,26.85,720.92255,0.728,0.529984,0.06,0.0036,0.0
342,Venezuela,Trujillo,0.5763425,1,0,0.0,0.0,0,4283.611328125,8.362552,2.9065738,-0.967584,,,-0.12669767,-5.8691406,-11.468277,0.2,,25.1,630.01,1.187,1.408969,0.884,0.781456,1.0
343,Venezuela,Táchira,0.4316259,1,0,0.0,0.0,0,5822.44189453125,8.669475,3.0462444,-0.967584,,,-0.07149601,-5.142973,-11.527893,0.2,,24.866667,618.35114,1.497,2.241009,1.213,1.4713691,1.0
344,Venezuela,Zulia,0.4951876,0,0,0.0,0.0,1,6635.515625,8.800192,2.7778094,-0.8675006,,,-0.08555784,-6.072284,-11.459852,8.9,,28.566668,816.0545,0.808,0.652864,0.002,4.0000004e-06,1.0
